,Station,Station Latitude,Station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3798,U Eberswalder Str.,52.541084999999995,13.41216,Doors,52.539912375406814,13.414565044680781,Bar
3799,U Eberswalder Str.,52.541084999999995,13.41216,Pizza Nostra,52.540985,13.414694,Pizza Place
3800,U Eberswalder Str.,52.541084999999995,13.41216,Jute Bäckerei,52.543033829514314,13.412314631650354,Bakery
3801,U Eberswalder Str.,52.541084999999995,13.41216,Prater Gaststätte,52.53999193435369,13.409700542944405,German Restaurant
3802,U Eberswalder Str.,52.541084999999995,13.41216,Asteria,52.5415876638317,13.41202236442795,Greek Restaurant
3803,U Eberswalder Str.,52.541084999999995,13.41216,Ilsebill,52.53951466837795,13.410983383655548,Restaurant
3804,U Eberswalder Str.,52.541084999999995,13.41216,Mon Plaisir,52.54245936958345,13.413827720964667,Pastry Shop
3805,U Eberswalder Str.,52.541084999999995,13.41216,Guru Shop,52.54125957285794,13.412580717150282,Clothing Store
3806,U Eberswalder Str.,52.541084999999995,13.41216,Kokio,52.539875,13.41632,Korean Restaurant
3807,U Eberswalder Str.,52.541084999999995,13.41216,P.A.N.D.A. Theater,52.53980627920656,13.413393468933327,Indie Theater
3808,U Eberswalder Str.,52.541084999999995,13.41216,Dong Do,52.541156340003845,13.411151295330962,Asian Restaurant
3809,U Eberswalder Str.,52.541084999999995,13.41216,Zum Starken August,52.54370868802825,13.412740230560303,Bar
3810,U Eberswalder Str.,52.541084999999995,13.41216,Holy Flat,52.540983,13.410994,Vegetarian / Vegan Restaurant
3811,U Eberswalder Str.,52.541084999999995,13.41216,NO WÓDKA,52.542643,13.414197,Clothing Store
3812,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Zeit für Brot,52.54115904393887,13.411777183842078,Bakery
3813,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Haferkater,52.541151282054216,13.411323991030672,Breakfast Spot
3814,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Kochhaus,52.54143285682619,13.41248700530223,Gourmet Shop
3815,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Nothaft,52.540269136969584,13.412257663002183,Café
3816,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,La Käserie,52.541523533430656,13.415084461337107,Cheese Shop
3817,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Rüyam Gemüse Kebap,52.540562992251395,13.412208178078075,Doner Restaurant
3818,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Les Valseuses,52.54127330169977,13.410824596357996,French Restaurant
3819,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Zum Starken August,52.54370868802825,13.412740230560303,Bar
3820,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Sophak Thai Massage,52.543561918676424,13.41491217809899,Massage Studio
3821,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Ushido,52.54230345760376,13.416069667398542,Japanese Restaurant
3822,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Burgermeister,52.540833,13.41253,Burger Joint
3823,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Brettspielgeschäft.Berlin,52.54127486777599,13.41106116771698,Hobby Shop
3824,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Suzette,52.543356818522035,13.414827973512976,Creperie
3825,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,SPRO Scones Bakery & Coffee,52.542423,13.412743,Bakery
3826,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Osmans Töchter,52.54316300819961,13.414681008538409,Turkish Restaurant
3827,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Berlin on Bike,52.53980914191299,13.413384233903482,Bike Rental / Bike Share
3828,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,OAK & ICE,52.54286062146601,13.412397943671383,Ice Cream Shop
3829,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Museum in der Kulturbrauerei,52.54024691416204,13.413872059432169,History Museum
3830,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Pizza Nostra,52.540985,13.414694,Pizza Place
3831,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Jute Bäckerei,52.543033829514314,13.412314631650354,Bakery
3832,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Asteria,52.5415876638317,13.41202236442795,Greek Restaurant
3833,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,K'UPS Gemüsekebap,52.53999731196545,13.411222019202992,Doner Restaurant
3834,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Doors,52.539912375406814,13.414565044680781,Bar
3835,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,NO WÓDKA,52.542643,13.414197,Clothing Store
3836,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Mon Plaisir,52.54245936958345,13.413827720964667,Pastry Shop
3837,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Bierlinie,52.54088497927016,13.416760615897996,Beer Store
3838,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Guru Shop,52.54125957285794,13.412580717150282,Clothing Store
3839,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Kokio,52.539875,13.41632,Korean Restaurant
3840,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Hum vegan cuisine,52.54365117699298,13.41649562512907,Vietnamese Restaurant
3841,U Eberswalder Str./Pappelallee,52.541961,13.413338000000001,Dong Do,52.541156340003845,13.411151295330962,Asian Restaurant
3842,U Eisenacher Str.,52.489477,13.350284,Tee Tea Thé,52.490227288565116,13.353177985495995,Tea Room
3843,U Eisenacher Str.,52.489477,13.350284,Jones Ice Cream,52.490548,13.353473,Ice Cream Shop
3844,U Eisenacher Str.,52.489477,13.350284,Rum Depot,52.488404629546004,13.350951077603579,Liquor Store
3845,U Eisenacher Str.,52.489477,13.350284,Chay Village,52.48970882661967,13.349005528597717,Vietnamese Restaurant
3846,U Eisenacher Str.,52.489477,13.350284,Mamsell,52.49058031823461,13.35323294088859,Chocolate Shop
3847,U Eisenacher Str.,52.489477,13.350284,Ho Lo and Friends Kitchen + Bar,52.490114,13.351937,Vietnamese Restaurant
3848,U Eisenacher Str.,52.489477,13.350284,Pequeña Habana,52.48775,13.349463,Caribbean Restaurant
3849,U Eisenacher Str.,52.489477,13.350284,Renger-Patzsch,52.48756529050154,13.352249667871849,French Restaurant
3850,U Eisenacher Str.,52.489477,13.350284,La Cocotte,52.48926196483406,13.354167734454572,French Restaurant
3851,U Eisenacher Str.,52.489477,13.350284,DoubleEye,52.48799274353971,13.354272878353157,Coffee Shop
3852,U Eisenacher Str.,52.489477,13.350284,Salut! Classic Bar,52.49105784306372,13.353377580642698,Cocktail Bar
3853,U Eisenacher Str.,52.489477,13.350284,Barbarossaplatz,52.4911126106411,13.349196640375633,Plaza
3854,U Eisenacher Str.,52.489477,13.350284,Dodo Beach Record Store,52.48930706339677,13.35537314414978,Record Shop
3855,U Eisenacher Str.,52.489477,13.350284,vanille & marille,52.48715670610465,13.353707622549834,Ice Cream Shop
3856,U Eisenacher Str.,52.489477,13.350284,Le Bretagne,52.49195687156021,13.351252581972107,Café
3857,U Eisenacher Str.,52.489477,13.350284,Gottlob,52.489293253107576,13.353526673712864,Café
3858,U Eisenacher Str.,52.489477,13.350284,Mana,52.486961,13.352332,Vegetarian / Vegan Restaurant
3859,U Eisenacher Str.,52.489477,13.350284,WaWa,52.490160741078945,13.355638682768033,Korean Restaurant
3860,U Eisenacher Str.,52.489477,13.350284,Spielplatz an der Apostel-Paulus-Kirche,52.488837575591,13.352430849343149,Playground
3861,U Eisenacher Str.,52.489477,13.350284,Mamas Banh,52.489864,13.354447,Vietnamese Restaurant
3862,U Eisenacher Str.,52.489477,13.350284,I Due Emigranti,52.48641481237747,13.351501688194407,Italian Restaurant
3863,U Eisenacher Str.,52.489477,13.350284,Rote Beete,52.490436580690485,13.354926819716542,Café
3864,U Eisenacher Str.,52.489477,13.350284,Varadero,52.48911094343883,13.355068147362731,Cuban Restaurant
3865,U Eisenacher Str.,52.489477,13.350284,Sardinen.Bar,52.489994,13.354334,Wine Bar
3866,U Eisenacher Str.,52.489477,13.350284,Apfelgalerie,52.49031541456394,13.353166160862214,Farmers Market
3867,U Eisenacher Str.,52.489477,13.350284,Hexenspielplatz,52.49321355810241,13.350030183792114,Playground
3868,U Eisenacher Str.,52.489477,13.350284,Mister Hu,52.4927843170752,13.35353126930691,Cocktail Bar
3869,U Eisenacher Str.,52.489477,13.350284,Habibi,52.4880784862238,13.354183812975416,Middle Eastern Restaurant
3870,U Eisenacher Str.,52.489477,13.350284,Der Hot Dog Laden,52.49303044871963,13.353506928510486,Hot Dog Joint
3871,U Eisenacher Str.,52.489477,13.350284,Trattoria la Perla Jonica,52.48730499784263,13.354036242043744,Trattoria/Osteria
3872,U Elsterwerdaer Platz,52.50464300000001,13.560761999999999,Müller,52.506005564165356,13.558594026940812,Drugstore
3873,U Elsterwerdaer Platz,52.50464300000001,13.560761999999999,Kaufland,52.507097297380184,13.557968723139052,Big Box Store
3874,U Elsterwerdaer Platz,52.50464300000001,13.560761999999999,Rossini II,52.5050486198376,13.561988924299433,Italian Restaurant
3875,U Elsterwerdaer Platz,52.50464300000001,13.560761999999999,POLIMEDICA Apotheke Biesdorf-Süd,52.50551061473603,13.558468954808447,Pharmacy
3876,U Elsterwerdaer Platz,52.50464300000001,13.560761999999999,Vuong,52.505113572768586,13.56159711183848,Asian Restaurant
3877,U Elsterwerdaer Platz,52.50464300000001,13.560761999999999,BIO COMPANY Biesdorf Center,52.5063164,13.5590091,Supermarket
3878,U Elsterwerdaer Platz,52.50464300000001,13.560761999999999,DAS FUTTERHAUS,52.50631749999999,13.5590091,Pet Store
3879,U Elsterwerdaer Platz,52.50464300000001,13.560761999999999,NETTO,52.502834597645005,13.562230467796324,Supermarket
3880,U Ernst-Reuter-Platz,52.511582,13.322581,Manufactum Warenhaus,52.51115322060605,13.322805907441097,Furniture / Home Store
3881,U Ernst-Reuter-Platz,52.511582,13.322581,"Cafeteria TU ""Skyline""",52.51287794429001,13.320043087005613,College Cafeteria
3882,U Ernst-Reuter-Platz,52.511582,13.322581,Spirit Yoga West & Spa,52.50886994056341,13.323462602477589,Yoga Studio
3883,U Ernst-Reuter-Platz,52.511582,13.322581,Giro,52.51016998072351,13.323098822469232,Coffee Shop
3884,U Ernst-Reuter-Platz,52.511582,13.322581,Hotel Otto Berlin,52.50932035175111,13.322857207281537,Hotel
3885,U Ernst-Reuter-Platz,52.511582,13.322581,Manufactum (Brot und Butter),52.51100055114238,13.323126212166125,Bakery
3886,U Ernst-Reuter-Platz,52.511582,13.322581,BioBackHaus,52.50879630998174,13.32254016964866,Bakery
3887,U Ernst-Reuter-Platz,52.511582,13.322581,La tía rica,52.508476,13.323309,Latin American Restaurant
3888,U Ernst-Reuter-Platz,52.511582,13.322581,Renaissance-Theater,52.510672038637495,13.323363948511016,Theater
3889,U Ernst-Reuter-Platz,52.511582,13.322581,Schillertheater,52.51188758321821,13.31795003802138,Theater
3890,U Ernst-Reuter-Platz,52.511582,13.322581,Enoteca L'Angolino,52.50835074342167,13.322741594877213,Italian Restaurant
3891,U Ernst-Reuter-Platz,52.511582,13.322581,Rüya Gemüse Kebab,52.513783,13.317013,Kebab Restaurant
3892,U Ernst-Reuter-Platz,52.511582,13.322581,WiwiCafé,52.511794052468275,13.324989080429077,Café
3893,U Ernst-Reuter-Platz,52.511582,13.322581,Hotel am Steinplatz,52.508074,13.326501,Hotel
3894,U Ernst-Reuter-Platz,52.511582,13.322581,Reeham Coffee,52.50866787327402,13.3179269464631,Coffee Shop
3895,U Ernst-Reuter-Platz,52.511582,13.322581,LimaLima,52.50887999999999,13.318160000000034,Café
3896,U Ernst-Reuter-Platz,52.511582,13.322581,Belmondo,52.50905837457039,13.322933446913044,French Restaurant
3897,U Ernst-Reuter-Platz,52.511582,13.322581,Philomenis,52.50967970737149,13.322901223192483,Food & Drink Shop
3898,U Ernst-Reuter-Platz,52.511582,13.322581,Anabelas Kitchen,52.50758218505683,13.319853095444227,Restaurant
3899,U Ernst-Reuter-Platz,52.511582,13.322581,Schillerklause,52.51111345053065,13.318212767959649,Gastropub
3900,U Ernst-Reuter-Platz,52.511582,13.322581,Buddha Republic,52.50763956416895,13.32260994059498,Indian Restaurant
3901,U Ernst-Reuter-Platz,52.511582,13.322581,Seoul Garden,52.50804,13.322611,Korean Restaurant
3902,U Ernst-Reuter-Platz,52.511582,13.322581,Satyam,52.508840869248495,13.322101579712593,Indian Restaurant
3903,U Ernst-Reuter-Platz,52.511582,13.322581,Katchi,52.508839,13.31998,Ice Cream Shop
3904,U Ernst-Reuter-Platz,52.511582,13.322581,Kieser Training,52.511849,13.320897,Gym / Fitness Center
3905,U Ernst-Reuter-Platz,52.511582,13.322581,Bar am Steinplatz,52.50808241072384,13.326167367063361,Cocktail Bar
3906,U Ernst-Reuter-Platz,52.511582,13.322581,The Temporary Bauhaus-Archiv / Museum für Gestaltung,52.51078028568672,13.3231330020407,Museum
3907,U Ernst-Reuter-Platz,52.511582,13.322581,Weinrausch,52.50911061,13.31840376,Wine Bar
3908,U Ernst-Reuter-Platz,52.511582,13.322581,Manjurani,52.510178813034464,13.32307231327683,Indian Restaurant
3909,U Ernst-Reuter-Platz,52.511582,13.322581,Cafeteria im Mathematikgebäude,52.513472114606735,13.32617998123169,College Cafeteria
3910,U Fehrbelliner Platz,52.490201,13.314519,Genazvale,52.48980267116557,13.312003992147847,Caucasian Restaurant
3911,U Fehrbelliner Platz,52.490201,13.314519,Thaiwiese im Preußenpark,52.493177777374655,13.31206873172159,Street Food Gathering
3912,U Fehrbelliner Platz,52.490201,13.314519,Restaurant  Zum Hax'nwirt,52.49152434969363,13.317789540479223,German Restaurant
3913,U Fehrbelliner Platz,52.490201,13.314519,BIO COMPANY,52.49062387825447,13.313468848806771,Organic Grocery
3914,U Fehrbelliner Platz,52.490201,13.314519,Preußenpark,52.49274801972638,13.31295132637024,Park
3915,U Fehrbelliner Platz,52.490201,13.314519,Bahadur,52.48779080041393,13.319594974738457,Indian Restaurant
3916,U Fehrbelliner Platz,52.490201,13.314519,Yoshioka,52.487989721940565,13.317926134259867,Japanese Restaurant
3917,U Fehrbelliner Platz,52.490201,13.314519,Paracas,52.491891,13.321121,Latin American Restaurant
3918,U Fehrbelliner Platz,52.490201,13.314519,Rossmann,52.49009175363009,13.312969906389956,Drugstore
3919,U Fehrbelliner Platz,52.490201,13.314519,Les 3 veuves de Wilmersdorf,52.489290357815726,13.319579852846745,French Restaurant
3920,U Fehrbelliner Platz,52.490201,13.314519,Garçon,52.489348197760535,13.319556529543785,French Restaurant
3921,U Fehrbelliner Platz,52.490201,13.314519,Hotel Villa Konstanz,52.48933225682555,13.307978958739126,Hotel
3922,U Fehrbelliner Platz,52.490201,13.314519,Tegernseer Tönnchen,52.486439541927645,13.31753238293806,Bavarian Restaurant
3923,U Fehrbelliner Platz,52.490201,13.314519,Flohmarkt am Fehrbelliner Platz,52.49076702278101,13.314293645977358,Flea Market
3924,U Fehrbelliner Platz,52.490201,13.314519,Salumeria Veneto,52.4894177089186,13.319841167621245,Italian Restaurant
3925,U Fehrbelliner Platz,52.490201,13.314519,Parkcafé Berlin,52.4909664790174,13.314368867516636,Café
3926,U Fehrbelliner Platz,52.490201,13.314519,Ibis Berlin City West,52.48911863352239,13.316606958228704,Hotel
3927,U Fehrbelliner Platz,52.490201,13.314519,Fehrbelliner Platz,52.490442524085424,13.314216067276945,Plaza
3928,U Fehrbelliner Platz,52.490201,13.314519,Aral,52.49217209300279,13.309260688346846,Gas Station
3929,U Fehrbelliner Platz,52.490201,13.314519,Boulderworx,52.48688055342877,13.318214828154577,Climbing Gym
3930,U Fehrbelliner Platz,52.490201,13.314519,Truc-xinh,52.49015,13.314045,Thai Restaurant
3931,U Fehrbelliner Platz,52.490201,13.314519,H U Fehrbelliner Platz,52.49039314212804,13.31411496007313,Bus Stop
3932,U Fehrbelliner Platz,52.490201,13.314519,Reitsport-Center Hoffschild,52.48967969919962,13.311304417925559,Accessories Store
3933,U Fehrbelliner Platz,52.490201,13.314519,Amoroso Eis,52.489191622041126,13.319804521943128,Ice Cream Shop
3934,U Fehrbelliner Platz,52.490201,13.314519,H U Konstanzer Straße,52.492719082341424,13.31072401381599,Bus Stop
3935,U Fehrbelliner Platz,52.490201,13.314519,Sky Fox,52.489631005362526,13.320996560573263,Hobby Shop
3936,U Fehrbelliner Platz,52.490201,13.314519,Emser Platz,52.49249940001883,13.320075245867624,Plaza
3937,U Frankfurter Tor,52.515772,13.454085000000001,K. LIEBLINGs / Coffee Profilers,52.51581607078898,13.451219201087952,Coffee Shop
3938,U Frankfurter Tor,52.515772,13.454085000000001,Trautes Hain,52.51713157645406,13.453620254481637,Pub
3939,U Frankfurter Tor,52.515772,13.454085000000001,Shakespeare and Sons,52.512636356259506,13.453112840652466,Bookstore
3940,U Frankfurter Tor,52.515772,13.454085000000001,Protokoll,52.513074529751556,13.457070711506269,Pub
3941,U Frankfurter Tor,52.515772,13.454085000000001,Chipi Chipi Bombón,52.51320538679989,13.452758191047728,Ice Cream Shop
3942,U Frankfurter Tor,52.515772,13.454085000000001,Café Tasso,52.515704159406944,13.456952941875391,Café
3943,U Frankfurter Tor,52.515772,13.454085000000001,Fine Bagels,52.512644,13.453135,Bagel Shop
3944,U Frankfurter Tor,52.515772,13.454085000000001,Getränkefeinkost,52.51304393792196,13.457071276734203,Beer Store
3945,U Frankfurter Tor,52.515772,13.454085000000001,Melt,52.51226770825317,13.453911336470677,Creperie
3946,U Frankfurter Tor,52.515772,13.454085000000001,Hangmee,52.512985,13.457702,Thai Restaurant
3947,U Frankfurter Tor,52.515772,13.454085000000001,Kiezsauna,52.5152088929159,13.44890955658569,Sauna / Steam Room
3948,U Frankfurter Tor,52.515772,13.454085000000001,Chay Village,52.51350872991399,13.4584744619995,Vegetarian / Vegan Restaurant
3949,U Frankfurter Tor,52.515772,13.454085000000001,Sohnemann,52.514236,13.459542,Cocktail Bar
3950,U Frankfurter Tor,52.515772,13.454085000000001,Karl-Marx-Allee,52.516888859397504,13.457794218021077,Road
3951,U Frankfurter Tor,52.515772,13.454085000000001,La Tienda del Barrio,52.513639,13.458449,Café
3952,U Frankfurter Tor,52.515772,13.454085000000001,Co Ha,52.51338739551457,13.45304595592542,Vietnamese Restaurant
3953,U Frankfurter Tor,52.515772,13.454085000000001,UrbanBoarding Longboard und Skateboard Shop,52.51202508194773,13.454193230688475,Board Shop
3954,U Frankfurter Tor,52.515772,13.454085000000001,Lion Burger,52.5144669726002,13.45356109138003,American Restaurant
3955,U Frankfurter Tor,52.515772,13.454085000000001,Gemüse Kebab & Friends,52.51389553085521,13.453329127092868,Doner Restaurant
3956,U Frankfurter Tor,52.515772,13.454085000000001,Meyman,52.51367953617543,13.45321211074789,Pizza Place
3957,U Frankfurter Tor,52.515772,13.454085000000001,HHV Store,52.511895456032306,13.456103420405865,Record Shop
3958,U Frankfurter Tor,52.515772,13.454085000000001,Papà Pane Di Sorrento,52.51306457582226,13.458048458572788,Pizza Place
3959,U Frankfurter Tor,52.515772,13.454085000000001,Teehandlung Bohea,52.51449265043573,13.459533590582103,Tea Room
3960,U Frankfurter Tor,52.515772,13.454085000000001,Brammibal’s Donuts,52.512939,13.453291,Donut Shop
3961,U Frankfurter Tor,52.515772,13.454085000000001,Eure Kneipe,52.519063,13.45513,Pub
3962,U Frankfurter Tor,52.515772,13.454085000000001,Abgedreht,52.51604172982897,13.452307892325004,Pub
3963,U Frankfurter Tor,52.515772,13.454085000000001,Vollkornbäckerei Hartwich,52.512160264529705,13.452550245032537,Bakery
3964,U Frankfurter Tor,52.515772,13.454085000000001,Süße Sünde,52.51396535656903,13.458981177535694,Ice Cream Shop
3965,U Frankfurter Tor,52.515772,13.454085000000001,Mom's Creation,52.515564,13.460521,Vegetarian / Vegan Restaurant
3966,U Frankfurter Tor,52.515772,13.454085000000001,La Tazza d'Oro,52.512127,13.453954,Coffee Shop
3967,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Café MyMoon,52.563248,13.364068,Hookah Bar
3968,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Pizzeria Alte Forno,52.5639099332425,13.363988296504115,Pizza Place
3969,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Schäfersee-Park,52.56419505995494,13.358473777770994,Park
3970,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Deutsche Bank Filiale,52.564954988420226,13.364111384673151,Bank
3971,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,EDEKA Lindenberg,52.560786,13.3658304,Supermarket
3972,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Rossmann,52.565903302324834,13.36321569260696,Drugstore
3973,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Bolu Market,52.56776992513547,13.362174759676671,Grocery Store
3974,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,McDonald's,52.56056709381552,13.36396673659492,Fast Food Restaurant
3975,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Lidl,52.5619803,13.365438,Supermarket
3976,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,MAVERA,52.56327129953642,13.359246898280208,Café
3977,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Kaiser's Supermarkt,52.5671740141625,13.362588664662146,Market
3978,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Café am See,52.56521623152846,13.362810571794261,Café
3979,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Franz-Neumann-Platz,52.562764626542204,13.364804519388626,Plaza
3980,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,ALDI NORD,52.56396315805562,13.36704074344986,Supermarket
3981,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Netto Marken-Discount,52.56454207,13.36440918,Supermarket
3982,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,DAS FUTTERHAUS,52.564052862289365,13.366685094999289,Pet Store
3983,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Schäfersee,52.564638537445454,13.360834121704102,Lake
3984,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Siemes Schuhcenter,52.56055745595258,13.364518814244834,Shoe Store
3985,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,A.T.U Berlin - Reinickendorf,52.560101,13.36585,Automotive Shop
3986,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Fressnapf Berlin Reinickendorf,52.5646677,13.3705674,Pet Store
3987,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,Mehana Bulgari,52.56062455075472,13.36902196557275,Bistro
3988,U Franz-Neumann-Platz,52.563854000000006,13.364282999999999,BabyOne,52.565376,13.370937,Baby Store
3989,U Französische Str.,52.51477,13.389207999999998,Lafayette Gourmet,52.51438464756296,13.389569085434193,Gourmet Shop
3990,U Französische Str.,52.51477,13.389207999999998,Konzerthaus Berlin,52.51363861144126,13.391794860363007,Concert Hall
3991,U Französische Str.,52.51477,13.389207999999998,Ritter Sport Bunte Schokowelt,52.51490646289965,13.390378033623746,Chocolate Shop
3992,U Französische Str.,52.51477,13.389207999999998,Cookies Cream,52.51656861215425,13.388007784206705,Vegetarian / Vegan Restaurant
3993,U Französische Str.,52.51477,13.389207999999998,Regent Berlin,52.51537487444737,13.390936801352405,Hotel
3994,U Französische Str.,52.51477,13.389207999999998,COS,52.51594664962925,13.389171659946442,Clothing Store
3995,U Französische Str.,52.51477,13.389207999999998,Französischer Dom,52.51429479870534,13.392366170883179,Monument / Landmark
3996,U Französische Str.,52.51477,13.389207999999998,Gendarmenmarkt,52.51357005399756,13.392720222473145,Plaza
3997,U Französische Str.,52.51477,13.389207999999998,Komische Oper,52.51596828902978,13.38670069725068,Opera House
3998,U Französische Str.,52.51477,13.389207999999998,Nö!,52.51331214646562,13.386288285255432,Wine Bar
3999,U Französische Str.,52.51477,13.389207999999998,DRIVE Volkswagen Group Forum,52.516653727429,13.389072847785428,Exhibit
4000,U Französische Str.,52.51477,13.389207999999998,Großer Saal,52.51360922969275,13.392033576965332,Concert Hall
4001,U Französische Str.,52.51477,13.389207999999998,Galeries Lafayette,52.514469478526976,13.389597461128965,Department Store
4002,U Französische Str.,52.51477,13.389207999999998,Crackers,52.51649507652091,13.388117551803589,Restaurant
4003,U Französische Str.,52.51477,13.389207999999998,Clipper City Home,52.515737250328684,13.390087978228255,Hotel
4004,U Französische Str.,52.51477,13.389207999999998,Offensichtlich - Ihr Augenoptiker,52.51385975149678,13.388561351218634,Optical Shop
4005,U Französische Str.,52.51477,13.389207999999998,Rausch Schokoladenhaus,52.512289232118704,13.391400330243998,Chocolate Shop
4006,U Französische Str.,52.51477,13.389207999999998,AMPELMANN Flagship Store,52.516726006341436,13.388661265724483,Souvenir Shop
4007,U Französische Str.,52.51477,13.389207999999998,NIVEA Haus Berlin,52.51718712925783,13.387929797172546,Cosmetics Shop
4008,U Französische Str.,52.51477,13.389207999999998,Emporio Armani,52.51472474063787,13.389151165534944,Boutique
4009,U Französische Str.,52.51477,13.389207999999998,& other stories,52.51640234054238,13.389152740648997,Clothing Store
4010,U Französische Str.,52.51477,13.389207999999998,Bocca di Bacco,52.51505510874291,13.389163806524046,Italian Restaurant
4011,U Französische Str.,52.51477,13.389207999999998,Deutscher Dom,52.51274735633035,13.392655849456787,History Museum
4012,U Französische Str.,52.51477,13.389207999999998,Lutter & Wegner Gendarmenmarkt,52.5132109418307,13.391228914260864,German Restaurant
4013,U Französische Str.,52.51477,13.389207999999998,Hotel de Rome,52.516024880809326,13.393938200455462,Hotel
4014,U Französische Str.,52.51477,13.389207999999998,Gendarmerie,52.515718875674196,13.39093951929833,German Restaurant
4015,U Französische Str.,52.51477,13.389207999999998,The Westin Grand Berlin,52.5157751854713,13.388444939610054,Hotel
4016,U Französische Str.,52.51477,13.389207999999998,fitness & friends,52.51574971812925,13.39011479417776,Gym
4017,U Französische Str.,52.51477,13.389207999999998,Holmes Place,52.512599000000016,13.390514286052735,Gym / Fitness Center
4018,U Französische Str.,52.51477,13.389207999999998,Sagrantino,52.51575379208366,13.390292927458177,Wine Bar
4019,U Freie Universität,52.451,13.281651,Thielpark,52.45407415101304,13.281269073486328,Park
4020,U Freie Universität,52.451,13.281651,CoffeeCross - Espressobar & Deli,52.453325826962,13.28629863391204,Café
4021,U Freie Universität,52.451,13.281651,Capitol Dahlem,52.4529852156986,13.286639617644354,Indie Movie Theater
4022,U Freie Universität,52.451,13.281651,Aux Délices Normands,52.448286881520765,13.276122781474017,Bakery
4023,U Freie Universität,52.451,13.281651,Com Bui,52.448497,13.276043,Asian Restaurant
4024,U Freie Universität,52.451,13.281651,coffee station,52.45033755754361,13.280738494821245,Café
4025,U Freie Universität,52.451,13.281651,U Freie Universität,52.450805216487566,13.281261637956522,Metro Station
4026,U Freie Universität,52.451,13.281651,Schwarzer Grund,52.452949579647466,13.281397819519043,Park
4027,U Freie Universität,52.451,13.281651,Coffeebar FU II,52.45273490141193,13.287969191005656,Coffee Shop
4028,U Freie Universität,52.451,13.281651,Veggie Nº 1 - die Grüne Mensa,52.44712599913932,13.282929541145055,College Cafeteria
4029,U Freie Universität,52.451,13.281651,Ositeria,52.449188,13.277019,Coffee Shop
4030,U Freie Universität,52.451,13.281651,H Hittorfstraße,52.45082689850808,13.28735100103058,Bus Stop
4031,U Freie Universität,52.451,13.281651,Triest-Park,52.44926427692269,13.287269049079507,Park
4032,U Freie Universität,52.451,13.281651,AOK Nordost - Studenten-Service FU Berlin,52.45066,13.28855,Miscellaneous Shop
